site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Former depot Bingham Road,,,2019-07-12,,0.081944339,7,7,Redevelop for 2 storey block 4 flats and 3 houses.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.755766 50.737348),BR8/02/0214,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-07-12
Ambulance Station and community centre Bingham Road,,,2017-04-12,,0.205651656,5,5,Retain community use. Redevelop ambulance station for terrace of 5 houses,local-authority-eng:BPC,mixed ownership,,,not permissioned,,POINT(-1.755517 50.737609),BR8/02/0215,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-04-12
129 Somerford Road,,,2017-04-12,,0.082795555,12,12,"Isolated commercial use suitable for housing. Redevelop to form 2.5 storey block of 12 flats with parking. Somerford Road, outside site, is in flood zone 2, so there is an issue re safe access to the site.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.74782 50.739526),BR8/02/0200,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-04-12
Cookes Furniture Shop 105-107 Somerford Road,,,2017-04-12,,0.264511572,14,14,"Site has same area as site next door, which has permission for 14 units, so estimate residential potential as 14 units.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.749814 50.738311),BR8/02/0245,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-04-12
Highcliffe Social Club 387 Lymington Road,,,2017-04-12,,0.091771865,9,9,"Building unsuitable for conversion. Redevelop 2.5 storey mixed use commercial/community/residential, 9 flats @ 1 parking space each. Higher density through all flats, 100% residential or less parking.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.6971 50.741872),BR8/03/0220,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-04-12
Brandon Tool Hire 2 Jumpers Avenue,,,2017-04-12,,0.164088573,10,10,2 storey flats with parking. 2nd Brandon Tool Hire on Somerford Road so assume only one premises required in long term,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.800948 50.74324),BR8/04/0022,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-04-12
63a-77 Somerford Road,,,2019-12-17,,0.981390223,20,20,"Planning permission only for part of the site, but potential of site considered as a whole. Assumed suitable and achievable as 63 somerford Rd PP granted 30/12/2016 app 8/16/2157F for construction of 3rd storey- 6 flats (potential unaltered). If site",local-authority-eng:BPC,not owned by a public authority,2016-12-30,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=105090|http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=22098,permissioned,full planning permission,POINT(-1.753499 50.736979),BR8/02/0281,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Yard east of Malvern Court Dorset Road,,,2017-06-12,,0.040901823,5,5,Redevelop for 3 storey block of 5 flats with parking to rear,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.748931 50.744445),BR8/02/0389,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
415-417c Lymington Road,,,2017-06-12,,0.172771688,6,6,"Redevelop rear storage building to pair semi-detached bungalows. Redevelop 415-415c to create 2.5 storey development, 2 or 3 commercial ground floor units with 5 flats above and parking to front",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.695033 50.74245),BR8/03/0103,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
The Hinton Oak Lymington Road,,,2017-06-12,,0.243178817,7,7,"Retain pub use but redevelop whole site for pub and 8 flats at 2.5 storey, residential and pub parking, garden. Avoid TPOs.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.708371 50.739898),BR8/03/0223,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
The Stourvale public house 259 Barrack Road,,,2017-06-12,,0.140361853,15,15,Theoretically site suitable for 15 flats to match neighbouring Gardner Court. Potential for loss of public house with other pubs available locally.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.800184 50.742752),BR8/04/0242,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
HM Coastguard Training Centre Seaway Avenue,yes,,2019-12-17,,1.424213271,26,26,"Appeal B allowed APP/E1210/W/15/3002699 outline app 8/14/0461 allowed - max 26 houses. Appeal A dismissed APP/E1210/W/14/3004548 app 8/13/0443 site cannot accommodate 35 dwellings (SHLAA record formerly said 42 gross, 30 net, range 25-40)Application 8/",local-authority-eng:BPC,not owned by a public authority,2015-10-08,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=26466|http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=114346,pending decision,,POINT(-1.723686 50.735152),BR8/05/0208,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
The Sandpiper (PH) 97 Bure Lane,,,2017-06-12,,0.287300725,6,6,"Redevelop low density pub to form 2.5 storey mixed use development. Retain pub use, 6 flats above.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.733729 50.734796),BR8/05/0258,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
217-225 Barrack Road,yes,,2017-06-12,,0.099315854,29,29,"Planning permission includes residential properties either side, but only the brownfield car dealership included in this site Outline planning permission granted 8/10/0059 for 3 blocks flats - total 34 units (29 net)",local-authority-eng:BPC,not owned by a public authority,2014-02-13,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=14788,permissioned,reserved matters approval,POINT(-1.798664 50.742347),BR8/07/0023,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Qinetiq Bailey Drive,,12/01/2019,2019-01-12,,2.307326483,0,0,Permission for foodstore and 25 affordable units now lapsed. New permission for MOT facility 15.05.17 would not prevent lapsed residential scheme 8/10/0044 but remaining land mainly flood zone 3a- 2019 SFRA so no potential.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.792933 50.737378),BR8/07/0275,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
"Portfield Car Sales, Station Approach Fairmile Road",,,2017-06-12,,0.035612234,6,6,Redevelop for 6 flats.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.783348 50.739687),BR8/07/0323,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Works buildings 57 Fairmile Road,,,2017-06-12,,0.14001934,6,6,Assume acceptable loss of low quality employment site in suitable housing area. 3 pairs semi-detached houses to match neighbouring.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.784345 50.741777),BR8/07/0218,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Dragon Palace restaurant 215 Barrack Road,,,2017-06-12,,0.087992575,9,9,Redevelopment potential for 9 flats (net) with parking.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.798168 50.742165),BR8/07/0024,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Builders Yard 75 Clarendon Road,,,2017-06-12,,0.080048647,10,10,Consider development with SHLAA site 8/07/0183. Redevelopment to form 10 flats.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.784198 50.739234),BR8/07/0182,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Magna Mazda 91a Barrack Road,,,2017-06-12,,0.112784063,10,10,Potential could be greater if SHLAA site 3/07/0031 comes forward at the same time for a comprehensive flat scheme. Potential for 10 flats if redeveloped,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.790605 50.739398),BR8/07/0030,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
1-5 Avenue Road,,,2017-06-12,,0.074632049,8,8,Removed residential properties 3 and 5 from the original SHLAA site Redevelop 1 Avenue Road to form 8 flats,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.790099 50.739291),BR8/07/0300,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
164-168 Barrack Road,,,2017-06-12,,0.134399411,11,11,"Adj site (170 - 174 Barrack Road, ref 8/17/0607) same size with consent for 27 I bed flats. Therefore, assume potential for flats but lower potential because of impact of other approved scheme adjacent. 11 unit flat scheme",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.795172 50.740654),BR8/07/0427,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Land r/o 59-93 Clarendon Road (inc Portfield Garage & car sales),,,2017-06-12,,0.34386063,20,20,Higher potential achieved if developed comprehensively with adjacent workshop site (8/07/0182). Potential for 20 flats in high density TC zone. Narrow site restricts development potential. 6 houses in 2 terraces and 3 detached.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.784058 50.739001),BR8/07/0183,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
191 - 193 Barrack Road and land to rear,,,2017-06-12,,0.202080097,12,12,"Assume mixed use redevelopment of entire site, residential and commercial fronting Barrack Road, with residential to rear. 2 houses and 10 flats with parking.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.796519 50.74172),BR8/07/0027,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
"r/o Portfield Hall, adj Newcroft Gardens",,,2017-06-12,,0.288539974,20,20,Potential for approximately 20 flats in the longer term.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.785757 50.741364),BR8/07/0177,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Christchurch Hospital Fairmile Road,yes,,2019-12-17,,1.437185755,78,78,"78 keyworker flats approved in outline as part of application 8/13/0028 but now lapsed. 80 bed care home, 36 senior living apartments completed. Pre-app discussions underway for new scheme.",local-authority-eng:BPC,owned by a public authority,,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=14404,not permissioned,,POINT(-1.790997 50.744757),BR8/07/0274,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Magistrates Court site,,,2018-12-18,,1.619012223,100,100,"Potential based on application submitted 28/11/2018, demolition of 2 dwellings 19a Twynam Ave and 41 Barrack Rd. However, Non-PDL elements of the original SHLAA site have been removed from this entry Full site has potential for 168 net unit mixed us",local-authority-eng:BPC,mixed ownership,,,not permissioned,,POINT(-1.781026 50.736196),BR8/10/0469,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Timber Yard at junc Stour Road and Bargates 1 Stour Road,,,2017-06-12,,0.156724605,10,10,"Although policy EO2 deleted, site suitable for mixed use commercial and residential. Assume ground floor unit, 10 flats and parking.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.783032 50.738879),BR8/10/0043,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
"3 Stour Road, auction rooms and commercial buildings, Stour Road",,,2017-06-12,,0.2766838,33,33,Complete and comprehensive redevelopment would yield 3 terraced houses fronting Stour Road and 30 flats on the remaining site.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.783563 50.738549),BR8/10/0044,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
"Keith Motors, Lyndhurst Road",,,2017-06-12,,0.669422302,40,40,"Release isolated employment site for residential. Removed fast food restaurant shown in original SHLAA site as is expected to be retained Redevelop garage to form high quality 2 to 3 storey flats and semi-detached housing, parking and amenity greensp",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.73923 50.743553),BR8/11/0196,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
The Roeshot Lyndhurst Road,,,2017-06-12,,0.262766634,20,20,"Potential for 20 dwellings as flats, loss of pub to consider.",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.735696 50.746064),BR8/11/0416,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
Hoburne Caravan Park Hoburne Lane,,,2017-06-12,,1.059260856,35,35,High quality and high profile tourist accommodation. If this use discontinues there may be potential for residential use at latter end of 15 year period. Large part of the original SHLAA site has been omitted as the static caravans do not represent PDL.,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.72804 50.743109),BR8/11/0287,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
"The Farmhouse, Hoburne Park Hoburne Lane",yes,,2017-06-12,,0.343591712,10,10,"Hoburne Farmhouse removed from this site, which is included in the original SHLAA site this entry is based upon. 8/15/0312OUT approved 10/12/15 for demolition/conversion and erection of dwellings (10 ).8/16/0862F granted 30/12/16 3 flats 7 houses Co",local-authority-eng:BPC,not owned by a public authority,2016-12-30,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=103806,permissioned,full planning permission,POINT(-1.7254 50.744104),BR8/11/0458,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
15-20 Saxon Square,,,2017-07-12,,0.039948264,8,8,"Flats above Shops. Based on app 8/06/0415, incorporate 8 flats (with little or no parking). Reasonable estimate as potential for residential above ground floor commercial uses 8 flats above the existing shop units",local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.777967 50.73581),BR8/10/0009,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-07-12
281-315 Lymington Road,,,2019-12-17,,0.038170213,5,5,Only PP 8/13/0219 element of original SHLAA site included. Application 8/13/0219 now expired 5 flats above existing shops,local-authority-eng:BPC,not owned by a public authority,,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=8032,not permissioned,,POINT(-1.699619 50.741219),BR8/03/0403,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-07-12
278-280 Lymington Road and land r/o 278-298a Lymington Road,,,2019-12-17,,0.442158621,8,8,Brownfield element only included from the original SHLAA site. Application 8/16/1209 - 5 terraced houses completed 2019 Total net potential 8 flats,local-authority-eng:BPC,not owned by a public authority,2016-12-21,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=104152,permissioned,full planning permission,POINT(-1.702043 50.74148),BR8/03/0450,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-07-12
282-314 Lymington Road,,,2019-12-17,,0.248854547,7,7,"8 (7 net) flats above shops, expired application 8/13/0539. 12 flats completed 2019, application 8/16/1209.",local-authority-eng:BPC,not owned by a public authority,2016-11-02,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=10326|http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=104152|http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=8341,not permissioned,other,POINT(-1.701234 50.741351),BR8/03/0449,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-07-12
261-275 Lymington Road,yes,,2019-12-17,,0.220504797,27,27,revelopment for 27 flats and replacement retail units.,local-authority-eng:BPC,not owned by a public authority,2016-12-21,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=103405,permissioned,full planning permission,POINT(-1.700703 50.740992),BS8/03/0444,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-07-12
Hello House 135 Somerford Road,,,2017-06-12,,0.193516911,18,18,Its position surrounded by residential properties give it good potential for a block of flats similar in proportion to the current building. Redevelop for 3 storey block 18 flats,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.746901 50.739812),BR8/02/0246,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-06-12
398-422 Lymington Road,,,2019-12-17,,0.296000678,14,14,9 flats permitted at 398-400 Lymington Rd 8/17/2995Out. 4 flats(net) and 1 house approved 8/18/3203F at 416-418 Lymington Rd,local-authority-eng:BPC,not owned by a public authority,,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=108967|http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=112810,permissioned,outline planning permission,POINT(-1.696262 50.74263),BR8/03/0389,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-07-12
Rothesay Hotel 175 Lymington Road,yes,,2019-12-17,,0.1986444,18,18,Application 8/18/2093 granted 7/1/19 to demolish hotel and erect 18 flats. Hotel site only included from larger SHLAA site which has no further potential.,local-authority-eng:BPC,not owned by a public authority,,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=111698,permissioned,full planning permission,POINT(-1.710635 50.73958),BR8/03/0239,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-12-17
165-169 Lymington Rd.,yes,,2019-12-17,,0.350034284,16,16,"Application 8/17/3637RM approved 2018 for demolition of 167 and 169 and erect 17 flats, plus redevelopment of No. 165 for 2 dwellings.Remainder of SHLAA site ommitted as limited further potential.",local-authority-eng:BPC,not owned by a public authority,,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=109600,permissioned,full planning permission,POINT(-1.712033 50.739511),BR8/03/0411,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-12-17
Land adjacent to Grange Road,yes,,2019-12-17,,0.145462582,8,8,Application 8/18/2471 approved 6/11/18 for erection of block of 8 flats.,local-authority-eng:BPC,not owned by a public authority,,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=112077,permissioned,full planning permission,POINT(-1.738001 50.739226),BR8/11/0529,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-12-17
"Apex Works, 15-17 Wills Road, Poole, BH12 1NQ",yes,,2019-01-12,,0.257887402,8,8,Supersedes P/BLR/0020. Supersedes Planning Permission ref: APP/16/01031/F,local-authority-eng:BPC,not owned by a public authority,2018-09-11,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254504,permissioned,full planning permission,POINT(-1.981771 50.720198),P/BLR/0124,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Car Park, 22-22a, St Stephen's Road",,,2017-12-20,,0.123900892,10,10,,local-authority-eng:BPC,owned by a public authority,,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.885163 50.723279),B/BLR/0001,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
8-10 Madeira Road,yes,,2017-12-20,,0.254604032,74,74,Erection of a 3/4/5/6 storey block of 74 flats with basement parking and cycle and bin stores - Approval of reserved matters in respect of application no. 7-2014-14107-W,local-authority-eng:BPC,not owned by a public authority,2017-12-22,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.869048 50.72391),B/BLR/0002,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
59 Christchurch Road ,,,2017-12-20,,0.062683561,14,14,Erection of a 3/4 storey block of 14 flats with underground parking. Application for Reserved Matters in respect of application 7-2009-21552-D,local-authority-eng:BPC,not owned by a public authority,2012-02-27,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.850463 50.722973),B/BLR/0003,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
18-20 Studland Road ,,20/12/2019,2017-12-20,,0.164584529,13,13,Erection of 3 1/2 storey building comprising 6 holiday flats and 13 residential flats with basement parking and formation of new vehicular access - Revised Application,local-authority-eng:BPC,not owned by a public authority,2014-01-24,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.899229 50.712974),B/BLR/0004,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
113 Lowther Road,,20/12/2019,2017-12-20,,0.060886121,5,5,"Alterations, 3 storey extension, extension to enclose staircase, conversion of dwellinghouse into 6 flats with bin and cycle stores and formation of parking spaces - Revised application",local-authority-eng:BPC,not owned by a public authority,2009-09-22,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.866396 50.733352),B/BLR/0005,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
r/o 27-29 Cardigan Road,,20/12/2019,2017-12-20,,0.492991723,11,11,Erection of 26 dwellings & associated car parking spaces,local-authority-eng:BPC,not owned by a public authority,2009-08-04,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.875827 50.740619),B/BLR/0006,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
55 Southwick Road and 11a Warnford Road,,,2017-12-20,,0.35698803,23,23,"Erection of 20 dwellinghouses and 3 flats, bin and cycle stores and formation of vehicular access and parking spaces - Revised application",local-authority-eng:BPC,not owned by a public authority,2013-08-21,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.811204 50.734944),B/BLR/0007,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
25 Belle Vue Road,,20/12/2019,2017-12-20,,0.065213054,8,8,"Erection of 3 storey block of 9 flats with associated parking, bin and cycle stores - Reserved Matters Application in respect of 7-2010-673-H",local-authority-eng:BPC,not owned by a public authority,2013-06-19,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.806363 50.722744),B/BLR/0008,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
14 Milton Road,,20/12/2019,2017-12-20,,0.114372968,7,7,"Alterations, extensions and conversion of building to 1 maisonette and 7 flats with car ports, bin and cycle store, formation of new vehicular access and parking spaces - Time Extension application to 7-2010-8735-L",local-authority-eng:BPC,not owned by a public authority,2013-10-09,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.868063 50.732738),B/BLR/0009,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
53 Gervis Road,,20/12/2019,2017-12-20,,0.079203585,5,5,Alterations and extensions to dwellinghouse including new 2nd floor level and conversion into 6 flats with bin and cycle stores and formation of parking spaces - Time Extension application to 7-2010-24432,local-authority-eng:BPC,not owned by a public authority,2013-07-11,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.868735 50.719541),B/BLR/0010,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
Richmond Gardens Car Park Richmond Gardens,,20/12/2019,2017-12-20,,1.333859118,120,120,"Erection of a mixed use development comprising an 8 storey hotel (173 bedrooms), a 7 storey office block (1201sq.m of B1 use), a 5/8/11 storey residential blocks totalling 120 flats (including 17 affordable units) with underground car parking and an a",local-authority-eng:BPC,not owned by a public authority,2013-12-20,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.876118 50.722469),B/BLR/0011,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
